title,url,published_date,relative_date,date_source,page_num,list_page_url,source_category,excerpt,image_url,published_dt
"Ratusan Jabatan Kepala Sekolah di Kabupaten Malang Masih Kosong, Dinas Pendidikan Lakukan Pengisian Bertahap",https://timesindonesia.co.id/pemerintahan/587429/ratusan-jabatan-kepala-sekolah-di-kabupaten-malang-masih-kosong-dinas-pendidikan-lakukan-pengisian-bertahap,2026-04-27,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Pemerintahan,"Lebih dari 100 jabatan kepala sekolah di Kabupaten Malang masih kosong, Dinas Pendidikan lakukan pengisian bertahap.",https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/27/siswa-sd-u8zgw2wc.webp,2026-04-27
"Harapan di Balik Seragam dan Buku, Rumah Zakat Salurkan Kado Yatim dan Dhuafa di Kabupaten Malang",https://timesindonesia.co.id/indonesia-positif/587365/harapan-di-balik-seragam-dan-buku-rumah-zakat-salurkan-kado-yatim-dan-dhuafa-di-kabupaten-malang,2026-04-27,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Indonesia Positif,"Di tengah keterbatasan yang harus mereka jalani sejak dini, senyum harapan terpancar dari wajah para siswa dan santri yatim dhuafa di Dusun Kasikon, Desa Wadung",https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/27/penyaluran-paket-bingkisan-ttbbc1rq.webp,2026-04-27
Kabupaten Malang Raih Predikat Berkinerja Tinggi dari Kemendagri,https://timesindonesia.co.id/pemerintahan/587356/kabupaten-malang-raih-predikat-berkinerja-tinggi-dari-kemendagri,2026-04-27,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Pemerintahan,Pemerintah Kabupaten Malang meraih penghargaan sebagai kabupaten berkinerja tinggi dari Kementerian Dalam Negeri (Kemendagri).,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/27/hm-sanusi-a3qrlav8.webp,2026-04-27
"SMADITA dan MGBK SMP Kabupaten Malang Perkuat Sinergi, Wujud Nyata Implementasi Jurus BK Hebat",https://timesindonesia.co.id/indonesia-positif/587344/smadita-dan-mgbk-smp-kabupaten-malang-perkuat-sinergi-wujud-nyata-implementasi-jurus-bk-hebat,2026-04-27,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Indonesia Positif,"SMAS Diponegoro Tumpang,Malang memperkuat komitmennya dalam mendukung layanan pendidikan lanjutan melalui penandatanganan piagam kerja sama bersama MGBK SMP Kabupaten Malang",https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/27/smadita-dan-mgbk-smp-knqgkag1.webp,2026-04-27
Bulog: Serap Hampir 1.000 Ton Beras dari Petani Kabupaten Malang dalam Empat Bulan,https://timesindonesia.co.id/ekonomi/587333/bulog-serap-hampir-1000-ton-beras-dari-petani-kabupaten-malang-dalam-empat-bulan,2026-04-27,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Ekonomi,Perum Bulog Cabang Malang mencatat serapan beras dari petani di Kabupaten Malang mencapai hampir 1.000 ton dalam kurun waktu empat bulan terakhir.,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/27/stok-beras-bulog-di-malang-5flxckzr.webp,2026-04-27
Skandal Dana HOK Tebu di Kabupaten Malang,https://timesindonesia.co.id/kopi-times/587332/skandal-dana-hok-tebu-di-kabupaten-malang,2026-04-27,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Kopi TIMES,"Gelombang kemarahan akan bergerak menjadi aksi nyata. Massa akan turun ke jalan menuntut kejelasan, menuntut pertanggungjawaban, dan menuntut keadilan yang selama ini diabaikan.",https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/27/samadi-9chelm6x.webp,2026-04-27
PDIP Tegaskan Hak Usul Plt Ketua DPRD Kabupaten Malang Sesuai Aturan,https://timesindonesia.co.id/politik/587273/pdip-tegaskan-hak-usul-plt-ketua-dprd-kabupaten-malang-sesuai-aturan,2026-04-26,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Politik,"PDIP berkomitmen menjaga keseimbangan antara kepastian hukum, etika politik, dan tanggung jawab kepada masyarakat.",https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/26/abdul-qodir-9hl70npe.webp,2026-04-26
"Cuti Haji Ketua DPRD Kabupaten Malang, PDI Tegaskan Hak Partai dalam Penunjukan Plt",https://timesindonesia.co.id/politik/587259/cuti-haji-ketua-dprd-kabupaten-malang-pdi-tegaskan-hak-partai-dalam-penunjukan-plt,2026-04-26,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Politik,Ketua DPRD Kabupaten Malang Darmadi cuti haji mulai 25 April 2026. Penunjukan Plt Ketua DPRD memunculkan perbedaan tafsir antara PDIP dan pimpinan DPRD.,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/26/didik-gatot-subroto-ahamhjbj.webp,2026-04-26
Kloter Terakhir Jemaah Haji Mandiri Kabupaten Malang Diberangkatkan,https://timesindonesia.co.id/peristiwa-daerah/587200/kloter-terakhir-jemaah-haji-mandiri-kabupaten-malang-diberangkatkan,2026-04-25,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Peristiwa Daerah,"Kemenag Kabupaten Malang lepas Kloter 18 (CJH mandiri) ke Asrama Haji Sukolilo. Kasubag Sonhaji tekankan disiplin aturan, patuhi norma Arab Saudi, dan fokus ibadah demi haji mabrur.",https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/25/jemaag-calon-haji-prjfufzg.webp,2026-04-25
"Jumlah SPPG di Kabupaten Malang Sebanyak 228, Kurang 47 untuk Penuhi Target MBG",https://timesindonesia.co.id/peristiwa-daerah/587192/jumlah-sppg-di-kabupaten-malang-sebanyak-228-kurang-47-untuk-penuhi-target-mbg,2026-04-25,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Peristiwa Daerah,"Pemkab Malang targetkan 275 SPPG untuk MBG, baru 228 unit berdiri. 543.086 penerima manfaat, masih ada sekolah belum terlayani. Sekda minta tambahan ke BGN Pusat.",https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/25/sppg-2-bdryshor.webp,2026-04-25
"Peremajaan Kader Pengurus PDIP Kabupaten Malang, Didik Ingatkan Ruang bagi Kaum Muda",https://timesindonesia.co.id/politik/587162/peremajaan-kader-pengurus-pdip-kabupaten-malang-didik-ingatkan-ruang-bagi-kaum-muda,2026-04-25,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Politik,"Ketua DPC PDIP Kabupaten Malang, Didik Gatot Subroto, sampaikan ada aturan partai baru. Kaum muda harus diberi ruang, target keterlibatan Gen Z 40–50 persen di 2029.",https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/25/pdi-perjuangan-kabupaten-malang-didik-gatot-subroto-yfo4e0vi.webp,2026-04-25
Jemaah Haji Kloter 14 dari Kabupaten Malang Resmi Dilepas,https://timesindonesia.co.id/peristiwa-daerah/587089/jemaah-haji-kloter-14-dari-kabupaten-malang-resmi-dilepas,2026-04-24,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Peristiwa Daerah,"Pelepasan jemaah haji Kabupaten Malang tahun 1447 Hijriah/2026 Masehi berlangsung khidmat di Exit Tol Karanglo, Singosari, Kabupaten Malang, Jumat (24/4/2026).",https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/24/amaah-haji-kloter-14-dari-kabupaten-malang-wcptg7lr.webp,2026-04-24
"Kloter Pertama Jemaah Haji Kabupaten Malang Dilepas, 12 Calon Batal Berangkat",https://timesindonesia.co.id/peristiwa-daerah/587057/kloter-pertama-jemaah-haji-kabupaten-malang-dilepas-12-calon-batal-berangkat,2026-04-24,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Peristiwa Daerah,"Sebanyak 359 Jemaah Haji kloter 14 Kabupaten Malang resmi diberangkatkan, Jumat (24/4/2026). Titik pemberangkatan menempati Pos Polisi Lalulintas, Pintu Tol Karanglo, Singosari, Kabupaten Malang",https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/24/calon-jamah-haji-deosnmeh.webp,2026-04-24
Sinergi DPRD dan Disdik Kabupaten Malang Dorong Kompetensi Guru PAUD,https://timesindonesia.co.id/indonesia-positif/587001/sinergi-dprd-dan-disdik-kabupaten-malang-dorong-kompetensi-guru-paud,2026-04-24,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Indonesia Positif,Penguatan kualitas pendidikan anak usia dini di Kabupaten Malang kembali mendapat perhatian serius. DPRD Kabupaten Malang bersama Dinas Pendidikan (Disdik) menggelar kegiatan pembinaan dan peningkatan mutu bagi guru PAUD.,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/24/peningkatan-mutu-guru-paud-aqhm4nhc.webp,2026-04-24
Ketahanan Pangan Berbasis Sekolah di Kabupaten Malang Sudah Aktif Diterapkan di 15 Sekolah,https://timesindonesia.co.id/pendidikan/586919/ketahanan-pangan-berbasis-sekolah-di-kabupaten-malang-sudah-aktif-diterapkan-di-15-sekolah,2026-04-23,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Pendidikan,"Program ketahanan pangan berbasis sekolah sudah diterapkan pada banyak sekolah di Kabupaten Malang. Dinas Pendidikan Kabupaten Malang mencatat, sedikitnya 15 sekolah telah aktif menerapkan konsep tersebut.",https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/23/siswa-smpn-1-wajak-uh114unr.webp,2026-04-23
Gerakan Ketahanan Pangan Berbasis Sekolah Digencarkan di Kabupaten Malang,https://timesindonesia.co.id/pendidikan/586897/gerakan-ketahanan-pangan-berbasis-sekolah-digencarkan-di-kabupaten-malang,2026-04-23,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Pendidikan,Gerakan ketahanan pangan berbasis sekolah digalakkan di Kabupaten Malang.,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/23/smpn-1-wajak-malang-anbvgn3m.webp,2026-04-23
"Mengabdi Tanpa Henti, Muali Nakhodai MGMP TIK-Informatika SMA di Kabupaten Malang",https://timesindonesia.co.id/indonesia-positif/586852/mengabdi-tanpa-henti-muali-nakhodai-mgmp-tikinformatika-sma-di-kabupaten-malang,2026-04-23,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Indonesia Positif,"Sosok guru inspiratif kembali hadir dari dunia pendidikan Kabupaten Malang. Muali, guru TIK/Informatika dari SMA Islam NU Pujon, Malang",https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/23/proses-kbm-di-labpratorium-komputer-60ukp4p9.webp,2026-04-23
"Soal Kadis LH, Rapat Gabungan DPRD Kabupaten Malang Minta Klarifikasi Baperjakat",https://timesindonesia.co.id/politik/586843/soal-kadis-lh-rapat-gabungan-dprd-kabupaten-malang-minta-klarifikasi-baperjakat,2026-04-23,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Politik,"DPRD Kabupaten Malang mengagendakan Rapat Gabungan Pimpinan DPRD, Fraksi dan AKD (Alat Kelengkapan Dewan), terkait pemanggilan Badan Pertimbangan Jabatan dan Kepangkatan (Baperjakat) Pemkab Malang, Kamis (23/4/2026).",https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/23/rapat-gabungan-dprd-kabupaten-malang-hvz0s9ta.webp,2026-04-23
"Guru PAI Resah, Minta Program Sekolah Plus Ngaji di Kabupaten Malang Segera Miliki Dasar Hukum",https://timesindonesia.co.id/peristiwa-daerah/586789/guru-pai-resah-minta-program-sekolah-plus-ngaji-di-kabupaten-malang-segera-miliki-dasar-hukum,2026-04-22,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Peristiwa Daerah,Para guru Pendidikan Agama Islam (PAI) di Kabupaten Malang menyampaikan keresahan terkait pelaksanaan dan keberlanjutan program Sekolah Plus Ngaji (SPN).,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/22/kkg-pendidikan-agama-islam-kabupaten-malang-bahrodin-es0rit7u.webp,2026-04-22
"Paripurna DPRD Kabupaten Malang, Bahas Pandangan Fraksi dan 3 Ranperda Usulan Bupati",https://timesindonesia.co.id/pemerintahan/586753/paripurna-dprd-kabupaten-malang-bahas-pandangan-fraksi-dan-3-ranperda-usulan-bupati,2026-04-22,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Pemerintahan,"Rapat Paripurna DPRD Kabupaten Malang bersama Bupati Malang dengan sejumlah agenda pembahasan dilangsungkan di gedung DPRD setempat, Rabu (22/4/2026).",https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/22/dprd-kabupaten-malang-bpmykkdv.webp,2026-04-22
Marbot Masji Besar Kabupaten Malang Menerima Bantuan Iuran BPJS Ketenagakerjaan Bantuan Baznas,https://timesindonesia.co.id/peristiwa-daerah/586724/marbot-masji-besar-kabupaten-malang-menerima-bantuan-iuran-bpjs-ketenagakerjaan-bantuan-baznas,2026-04-22,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Peristiwa Daerah,"Bantuan iuran kepesertaan BPJS Ketenagakerjaan diberikan Badan Amil Zakat Nasional (Baznas) Kabupaten Malang pada marbot, pada Rabu (22/4/2026)",https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/22/pengurus-baznas-kabupaten-malang-akq9w8g2.webp,2026-04-22
Sektor Pertanian di Kabupaten Malang Didominasi Tanaman Pangan dan Perkebunan,https://timesindonesia.co.id/ekonomi/586646/sektor-pertanian-di-kabupaten-malang-didominasi-tanaman-pangan-dan-perkebunan,2026-04-22,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Ekonomi,Sektor pertanian masih menjadi tulang punggung ekonomi masyarakat di Kabupaten Malang.,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/22/ilustrasi-tanaman-padi-yang-ada-di-kabupaten-malang-p0uow8un.webp,2026-04-22
"Abah Makhrus Pimpin PAN Kabupaten Malang, Bidik Kursi DPR RI dan Perkuat Basis Akar Rumput",https://timesindonesia.co.id/politik/586643/abah-makhrus-pimpin-pan-kabupaten-malang-bidik-kursi-dpr-ri-dan-perkuat-basis-akar-rumput,2026-04-22,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Politik,"Abah Makhrus resmi memimpin PAN Kabupaten Malang. Fokus pada ketahanan pangan, konsolidasi kader, dan target kursi DPR RI di Pemilu 2029.",https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/22/makhrus-sholeh-atau-abah-makhrus-uarcn1nb.webp,2026-04-22
Empat Srikandi dan Satria BRIGMANUSA Siap Kibarkan Merah Putih di Seleksi Paskibra Kabupaten Malang 2026,https://timesindonesia.co.id/indonesia-positif/586628/empat-srikandi-dan-satria-brigmanusa-siap-kibarkan-merah-putih-di-seleksi-paskibra-kabupaten-malang-2026,2026-04-22,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Indonesia Positif,"Semangat nasionalisme kembali bergelora di lingkungan SMA Islam NU Pujon, Malang. Empat siswa terbaik sekolah ini berhasil menorehkan prestasi membanggakan dengan lolos",https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/22/calon-paskibra-iqlqpyz7.webp,2026-04-22
"Modal APBD 2026, Jasa Yasa Kembangkan Wisata Kabupaten Malang",https://timesindonesia.co.id/ekonomi/586605/modal-apbd-2026-jasa-yasa-kembangkan-wisata-kabupaten-malang,2026-04-21,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Ekonomi,Pihak Perumda Jasa Yasa Kabupaten Malang optimistis dapat memaksimalkan dana penyertaan modal Pemkab Malang dari APBD 2026.,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/21/djoni-sujatmiko-1juyvyge.webp,2026-04-21
Komisi I DPRD Kabupaten Malang Minta Klarifikasi Pansel JPTP atas Penetapan Kadis LH,https://timesindonesia.co.id/pemerintahan/586559/komisi-i-dprd-kabupaten-malang-minta-klarifikasi-pansel-jptp-atas-penetapan-kadis-lh,2026-04-21,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Pemerintahan,"Komisi I DPRD Kabupaten Malang meminta klarifikasi menyusul dinamika dan sorotan publik, terkait penunjukan Kepala Dinas Lingkungan Hidup (DLH) Kabupaten Malang, yang merupakan anak Bupati Malang H. Sanusi.",https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/21/amarta-faza-kuakkjrc.webp,2026-04-21
Disparbud Kabupaten Malang Ajak Agen Travel dan Pemandu Wisata Promosikan Seni Budaya Lokal,https://timesindonesia.co.id/pemerintahan/586507/disparbud-kabupaten-malang-ajak-agen-travel-dan-pemandu-wisata-promosikan-seni-budaya-lokal,2026-04-21,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Pemerintahan,Dinas Pariwisata dan Kebudayaan (Disparbud) Kabupaten Malang terus mendorong promosi seni dan budaya lokal sebagai daya tarik wisata.,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/21/tari-topeng-gunung-kembar-l9fykgnx.webp,2026-04-21
"19 Desa di Kabupaten Malang Berada di Tepi Laut, Punya Potensi Wisata Bahari",https://timesindonesia.co.id/peristiwa-daerah/586485/19-desa-di-kabupaten-malang-berada-di-tepi-laut-punya-potensi-wisata-bahari,2026-04-21,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Peristiwa Daerah,Data tersebut mengacu pada publikasi Statistik Potensi Desa Kabupaten Malang Volume 02 Tahun 2025 yang dirilis oleh Badan Pusat Statistik (BPS) Kabupaten Malang.,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/21/wilayah-pantai-jdti2zmk.webp,2026-04-21
DPRD Kabupaten Malang Ingatkan WFH ASN Tak Boleh Turunkan Kualitas Pelayanan Publik,https://timesindonesia.co.id/politik/587113/dprd-kabupaten-malang-ingatkan-wfh-asn-tak-boleh-turunkan-kualitas-pelayanan-publik,2026-04-25,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Politik,Kebijakan Work From Home (WFH) ASN Pemkab Malang sudah diterapkan dua pekan terakhir setiap hari Jum'at.,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/25/amarta-faza-muwkvfk4.webp,2026-04-25
Ratusan Pelajar Meriahkan Unjuk Karya FLS3N Kabupaten Malang 2026,https://timesindonesia.co.id/pendidikan/586381/ratusan-pelajar-meriahkan-unjuk-karya-fls3n-kabupaten-malang-2026,2026-04-20,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Pendidikan,"Ratusan pelajar jenjang SMA/MA/SMK bersaing menunjukkan kemampuan terbaik dalam Unjuk Karya Festival Lomba Seni dan Sastra Siswa Nasional (FLS3N) tingkat Kabupaten Malang 2026, Senin (20/4/2026).",https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/20/lomba-komik-digital-serius-membuat-karya-qkcsmjkx.webp,2026-04-20
Siswi SMPN 1 Ngantang Kabupaten Malang Raih Putri Kebudayaan Jatim 2026 Berbakat,https://timesindonesia.co.id/pendidikan/586359/siswi-smpn-1-ngantang-kabupaten-malang-raih-putri-kebudayaan-jatim-2026-berbakat,2026-04-20,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Pendidikan,"Siswi SMPN 1 Ngantang, Qivellyn Zivanna Najwa, meraih Putri Kebudayaan Jawa Timur 2026 Berbakat dan mendapatkan beasiswa S1/S2.",https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/20/qivellyn-zivanna-datfap6x.webp,2026-04-20
"1.639 Jemaah Haji Kabupaten Malang Siap Berangkat 2026, Didominasi Perempuan",https://timesindonesia.co.id/peristiwa-daerah/586364/1639-jemaah-haji-kabupaten-malang-siap-berangkat-2026-didominasi-perempuan,2026-04-20,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Peristiwa Daerah,"Sebanyak 1.639 jemaah haji asal Kabupaten Malang dipastikan berangkat pada 2026, didominasi perempuan dan tergabung dalam kloter 14–18.",https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/20/jamaah-calon-haji-mnag8ga2.webp,2026-04-20
Sebagian Besar Penduduk di 278 Desa di Kabupaten Malang Bergantung pada Sektor Pertanian,https://timesindonesia.co.id/ekonomi/586336/sebagian-besar-penduduk-di-278-desa-di-kabupaten-malang-bergantung-pada-sektor-pertanian,2026-04-20,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Ekonomi,Sektor pertanian masih menjadi tulang punggung ekonomi masyarakat di Kabupaten Malang.,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/20/pertanian-padi-kabupaten-malang-ncaq2blz.webp,2026-04-20
Lima Desa di Kabupaten Malang Ini Wilayahnya Berada di Dalam Hutan,https://timesindonesia.co.id/wisata/586313/lima-desa-di-kabupaten-malang-ini-wilayahnya-berada-di-dalam-hutan,2026-04-20,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Wisata,Ada lima desa di Kabupaten Malang yang lokasinya berada di dalam hutan.,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/20/desa-taji-c6uuh6va.webp,2026-04-20
"Pengurus MDS Rijalul Ansor Kabupaten Malang Dikukuhkan, Bupati Beri Wejangan Ini",https://timesindonesia.co.id/indonesia-positif/586309/pengurus-mds-rijalul-ansor-kabupaten-malang-dikukuhkan-bupati-beri-wejangan-ini,2026-04-20,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Indonesia Positif,Pengurus baru Majelis Dzikir dan Sholawat (MDS) Rijalul Ansor Kabupaten Malang resmi dikukuhkan,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/20/mds-rijalul-ansor-kabupaten-malang-rwdgimwa.webp,2026-04-20
Kader GMNI Didorong Wujudkan Praktik Sosio-Demokrasi Bagus di Kabupaten Malang,https://timesindonesia.co.id/peristiwa-daerah/586256/kader-gmni-didorong-wujudkan-praktik-sosiodemokrasi-bagus-di-kabupaten-malang,2026-04-19,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Peristiwa Daerah,"Kader GMNI diimbau selalu mengedepankan kajian intelektualitas, tidak mengabaikan sosial dan demokrasi.",https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/19/tantri-bararoh-ktasjryz.webp,2026-04-19
Disparbud Kabupaten Malang Dorong Seni Budaya Jadi Identitas Utama Pariwisata,https://timesindonesia.co.id/pemerintahan/586091/disparbud-kabupaten-malang-dorong-seni-budaya-jadi-identitas-utama-pariwisata,2026-04-18,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Pemerintahan,Disparbud Kabupaten Malang mendorong seni dan budaya lokal menjadi identitas utama pariwisata untuk meningkatkan daya saing destinasi.,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/18/tari-topeng-dwhqqxyo.webp,2026-04-18
50 Persen Penderita Kanker Serviks di Kabupaten Malang Meninggal,https://timesindonesia.co.id/kesehatan/586100/50-persen-penderita-kanker-serviks-di-kabupaten-malang-meninggal,2026-04-18,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Kesehatan,Angka kematian akibat kanker leher rahim atau serviks di Kabupaten Malang masih tergolong tinggi.,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/18/titis-ari-respatilastih-f9ltetpt.webp,2026-04-18
Pimpinan DPRD Kabupaten Malang Ikuti KPPD Lemhannas di Magelang,https://timesindonesia.co.id/peristiwa-daerah/586028/pimpinan-dprd-kabupaten-malang-ikuti-kppd-lemhannas-di-magelang,2026-04-17,,image_url,1,/Users/tsar/Library/Mobile Documents/com~apple~CloudDocs/main/college/pkl/project/html_samples/times_indonesia_fulll.html,Peristiwa Daerah,Pimpinan DPRD Kabupaten Malang mengikuti KPPD Lemhannas di Magelang untuk memperkuat kapasitas kepemimpinan dan sinergi pusat-daerah.,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/04/17/wakil-ketua-dprd-kabupaten-malang-fi6wyess.webp,2026-04-17
